Cardholder Name,Card Number,Card Type,Card Expiry Date,Transaction Amount,Currency,Transaction Date and Time,Merchant Name,Merchant ID,Authorization Code,Authorization Response,Terminal ID,POS Entry Mode,Transaction Type,CVV/CVC,AVS Data,Customer Signature,Transaction Status,Fraud
Benjamin Wheeler,4443841328570688,VISA 16 digit,10/32,519.66,PEN,03/08/2024 23:34,Mays-Stevens,97677558-9e8f-4a32-a7ff-491f1521e059,96d9859e-7a04-41c3-bbde-6737f9f5b7f4,Approved,ba27b3e7-efd6-4d85-9d2e-01122b3e7ae4,Chip,Refund,859,Not Matched,Required,Settled,True
Jackson Johnson,676149937515,Discover,05/25,574.36,QAR,03/31/2024 17:57,Clark Ltd,82bd85d6-81ff-4daa-b719-7ce202895366,ea72a6db-646a-4c83-a07c-270d038a40bd,Approved,5f4f140c-5e14-47e6-ad13-b30fc2924485,Chip,Purchase,934,Matched,Required,Settled,False
Jessica Howell,587184101323,Diners Club / Carte Blanche,07/26,537.43,PYG,03/09/2024 02:35,Galloway and Sons,3662d33f-58fa-433e-99cc-ea9717f14897,bb2d64db-f27c-445c-b563-afeb91cb44b4,Approved,39e8a657-c8dd-4fad-8096-ca1780d31d2e,Chip,Refund,6090,Not Matched,Not Required,Settled,True
Megan Reynolds,371011567077498,Diners Club / Carte Blanche,06/33,895.74,RSD,03/17/2024 09:54,Wright Ltd,d4bb4754-14e8-4574-9732-77d1f37f6cc4,22e9ccf8-acdb-4898-b37b-4428f6502043,Approved,0a86d12e-fefa-45be-b5e7-b0ec8432c72c,Swipe,Purchase,420,Not Matched,Required,Settled,False
Mary Morgan,6551089660260913,Diners Club / Carte Blanche,04/34,474.21,PHP,03/27/2024 09:13,"Sweeney, Sweeney and Reed",ec4bc8dd-7fe3-40de-a3a2-39deffa76eb5,80aa454c-aa4a-43ed-873d-bc1d40d02a15,Approved,a1c43120-afdd-42ce-a497-b948fcb22ff0,Chip,Refund,564,Matched,Not Required,Pending Settlement,False
Jacob Gould,213197650084822,JCB 15 digit,01/31,892.73,SHP,03/29/2024 22:48,Rivera LLC,ad0f4edf-5f9c-483c-bcd6-f01ed940993a,2ccedb5d-f1e8-46b2-8469-e9ab63f91249,Declined,729aef14-dd96-4d28-a2bf-c963ed1c4cc8,Chip,Refund,103,Matched,Not Required,Pending Settlement,True
Tammy Branch,4086712517152046,Diners Club / Carte Blanche,07/26,15.22,IQD,03/28/2024 07:30,Gomez-Lewis,e85b520b-b471-4ad5-9922-e5d5c3814f2f,7cb4e38b-10e6-4f91-9d43-1b32363ea800,Approved,448d2242-f589-4c9a-a488-e9fc9fba8a7f,Swipe,Purchase,918,Not Matched,Not Required,Pending Settlement,False
Brian Smith,340740542234380,JCB 16 digit,01/28,453.94,MZN,03/13/2024 22:03,Gaines and Sons,8d2258d7-59b2-49f1-b6c5-f0749467c7a2,1d36fb35-ac20-49b8-9b12-0b98f88854d3,Declined,435b3458-745e-441f-830b-48a27891735f,Chip,Refund,3379,Matched,Required,Pending Settlement,False
Anthony Anderson,4016804520660589,VISA 19 digit,05/30,30.39,UYU,03/31/2024 10:21,Humphrey-Stone,04830d55-2393-4138-9a0b-2a8927ff6a1e,052eaf4b-479b-40a1-9bce-d03aa3e4f90d,Approved,1684a978-67d1-4c67-b84c-fd1e06f0155c,Chip,Purchase,327,Matched,Required,Pending Settlement,False
Virginia Brown,4929027848108026,VISA 16 digit,11/32,464.6,CNY,03/30/2024 11:21,"Patton, Adams and Green",4ff01e5c-df15-4d96-87ac-4159e16c35e9,2bb2727e-7ebf-4b41-b8bd-1f9fe711ce76,Approved,6cfb2166-0607-442d-af34-8290d57265f3,Chip,Refund,024,Not Matched,Not Required,Pending Settlement,True
Yesenia Ballard,6574696591923956,VISA 16 digit,08/24,465.49,ARS,03/12/2024 19:18,Underwood and Sons,872951be-7767-4408-87f2-32db29e86ad0,0bdeae49-f7e5-4c6a-bd5a-37a02f47cbed,Declined,49cae461-ade5-4729-8e23-ef7f46b366fb,Swipe,Refund,041,Matched,Not Required,Settled,True
Robert Taylor,675987512356,American Express,07/27,398.59,CHF,03/31/2024 23:41,Lee-Jones,8c6dc2ff-8a0b-4d12-bd5f-c8b3e44c4cb4,83866f68-8086-4960-b507-7f5bc0b16d15,Declined,f234a89a-3b8e-4a17-b34e-e6045505ca62,Swipe,Purchase,705,Matched,Required,Settled,False
Kelly Johnson,3533298833324197,VISA 16 digit,10/31,193.59,IRR,03/17/2024 10:59,"Martin, Torres and Miller",77abea51-0434-4f20-a31c-b92875a0219b,eac43f63-b52e-46ee-9368-c517d35f8395,Declined,8899ef03-1edc-4286-9d7b-c9c4ba398ad6,Swipe,Purchase,649,Not Matched,Not Required,Settled,True
Linda Reid,3594985672459987,VISA 19 digit,03/31,896.8,RON,03/26/2024 13:21,"Butler, Cooper and Martinez",d490b669-94f2-4d67-aa96-7a9d47eccafb,837e44c4-aea8-420f-85ef-1879c2992d83,Approved,5e60687c-6cb8-4888-9033-0807a332d55c,Chip,Refund,598,Matched,Required,Settled,True
Erik Smith,4043940979021613,JCB 15 digit,03/29,118.63,BDT,04/02/2024 11:34,Bass-Hall,1ebd272b-ebce-4a6e-b47e-e8c3b5bef4f6,45845594-b468-4003-9d02-26b3a15ad830,Approved,e2236c75-9efc-44ea-a3af-e72f7ad4a913,Chip,Purchase,286,Not Matched,Not Required,Settled,False
Sharon Parsons,4650487808847476385,Mastercard,07/26,519.86,TMT,04/03/2024 20:26,Kramer-Edwards,0de31ffa-6b74-4948-8538-afddc164869a,5984a299-0fb8-42c4-bace-9cf280c91ada,Approved,be463fd1-0b83-482a-a4f2-2a9f6ec48c92,Swipe,Refund,537,Matched,Required,Settled,True
Heidi Hale,4652331518018314,VISA 13 digit,01/31,536.49,CDF,03/23/2024 05:23,"Warren, Mcfarland and Jacobs",59f6cd7b-dca1-4177-b05d-53f8651784ae,ed7bedcd-8151-49a2-93e0-b6d3f6443895,Declined,e8bba00d-ef39-41e3-8263-098905bde987,Swipe,Refund,513,Matched,Not Required,Pending Settlement,True
Julie Hamilton,6590387428350981,VISA 16 digit,02/32,530.95,BND,03/29/2024 20:26,Simmons Group,84e02fbe-8c5c-41ec-9aad-74f50e2a2391,0e3a17a3-4fcf-49c1-a710-91f064fa97f8,Approved,c596f5db-6f27-4b03-a15c-f0f02b1245d2,Swipe,Refund,454,Matched,Required,Pending Settlement,True
Tara Morris,4655745444777593,VISA 19 digit,09/25,683.21,MAD,03/19/2024 20:55,Marquez and Sons,81a95239-d03b-4fa8-a144-1bc1c9abd13c,07b3f82b-6ac0-489b-b7e8-b19a0079dc61,Declined,5a736cbb-3c43-4a8e-9ce3-98ac49758e35,Chip,Purchase,370,Matched,Required,Pending Settlement,False
Brittany Roberts,3523765698655982,Diners Club / Carte Blanche,08/27,785.4,MOP,03/31/2024 23:17,Patterson-Harris,4ec1e65e-ceea-420a-a7d6-b4985d17d4ff,75e87e6c-1989-488e-a08a-675a20e5b7ba,Declined,dacd4a99-077f-44bc-8cd7-c19596ad700a,Swipe,Refund,539,Matched,Required,Settled,False
Ruben Wilson,2720697502795253,JCB 16 digit,05/24,313.53,BAM,03/06/2024 15:34,"Wilson, Peters and Christensen",c1234572-eb30-4f7e-9d70-e5337cbc2b6c,8ab38e6c-ffd0-4539-a5e8-dd509d6029ef,Declined,5394716c-7324-4817-a1ff-a28dba23db08,Swipe,Refund,724,Matched,Required,Settled,False
Mrs. Kristina Cunningham,30346672856599,JCB 16 digit,10/26,951.5,AZN,03/21/2024 06:30,"Cooper, Lowe and Perkins",f963d6ac-50d5-4604-8d45-4fabaec437ef,bc973744-1b5a-4d2e-a862-55d1755b4daa,Declined,f9c41a6c-d753-45de-ac1c-47028d1142fc,Swipe,Refund,273,Matched,Not Required,Pending Settlement,False
Kevin Hernandez,4989118433708533379,VISA 19 digit,10/31,577.37,CAD,03/14/2024 07:54,"Howard, Martinez and Meyers",e9803968-a5dc-4a4f-b7b3-3a55f2e776fc,6dbc9cf8-5883-4499-8ac2-b8c3ab855013,Approved,e3822a27-cbb7-45a4-937e-97f1f0e1a0f4,Chip,Refund,634,Not Matched,Required,Settled,True
Amanda Richards,2687154877324922,Diners Club / Carte Blanche,02/32,577.04,CAD,03/10/2024 11:39,Combs-Curry,8b2c39cf-5369-43cf-a157-065ab63be5c1,044e6e21-ed51-4618-baf5-6f5deef58510,Declined,8a933e01-c373-4ac0-9ac0-cc3d18447693,Chip,Refund,0246,Not Matched,Required,Settled,False
Sarah Hill,3583602285989101,VISA 16 digit,11/32,565.51,BMD,03/17/2024 08:53,Mcdonald PLC,5eaeee23-a4ad-4b13-8ccb-d4706b64d2be,32cc118b-a50f-4d1b-b792-de2856ae5bbd,Approved,811639ff-e7cb-4636-9a52-3feee47b15d8,Swipe,Refund,890,Not Matched,Required,Pending Settlement,False
Brad Graves,630445608171,VISA 16 digit,02/25,341.92,HKD,03/16/2024 06:53,"Nicholson, Hall and Davis",0943fc6f-cff2-4153-ac22-49d09280fc4a,412e8734-e698-475b-8990-c0db5b182bb3,Approved,af354b1a-c6a9-458e-9de7-b19cf6621ade,Swipe,Purchase,526,Matched,Not Required,Settled,False
Joseph Dennis,6011403878667252,JCB 16 digit,06/28,351.1,UYU,03/26/2024 10:20,Martin Group,fae12025-5064-4ad9-b936-b0e3bb1ecbf6,40669d5c-97fb-488f-9c57-ff36a6c951bf,Approved,6588f405-9334-420c-adcd-167a8095f5fc,Swipe,Purchase,829,Matched,Required,Pending Settlement,False
Carrie Howard,3568735897577978,American Express,07/32,412.92,BGN,03/11/2024 04:36,Roberts Group,14a7e108-729a-4fc2-a63a-57d299efa295,66dfc916-9e66-4828-a3c7-f6e3d4914639,Approved,691112f2-494b-4d6b-bec4-6806b367b60f,Chip,Purchase,164,Not Matched,Not Required,Settled,False
Shannon Calderon,6522640039075204,Mastercard,08/32,932.75,PAB,03/27/2024 02:09,"Green, Thompson and Sanchez",da8ee06f-a8f1-43e1-b056-0fc1c504410f,a7011279-57db-4d93-9273-fe337b9827fd,Declined,861dcc7e-e309-4c47-9b81-ff5d96f8f650,Chip,Refund,608,Matched,Not Required,Settled,False
Kristin Schwartz,3507857232471123,Discover,04/33,890.74,MWK,04/02/2024 11:19,"Owen, Ramirez and Ramos",88d56059-e53f-4744-84f9-74fdea86d335,e60fe722-daa7-47c4-a4ba-434fe542e76f,Approved,952a39ab-c8b3-4765-a427-f543e49b921d,Swipe,Purchase,866,Not Matched,Required,Pending Settlement,True
Edward Hall,30113782425081,American Express,04/33,329.46,ARS,03/31/2024 06:31,Johnson-Diaz,ac41ca4b-24fe-4ce3-959f-36f2ae441ba5,386f149b-3449-47d9-8c32-3505705a4269,Declined,4afa7928-feae-44ba-aab2-5c812a10a098,Swipe,Purchase,2057,Not Matched,Not Required,Pending Settlement,False
Erika Warner,4746481425381,VISA 16 digit,09/32,858.56,AFN,03/26/2024 14:58,"Martinez, Long and Marquez",fc935430-5350-41da-80c8-71db1167f729,4875e5f6-ea7a-4c11-97f9-c7543309e1b4,Declined,abc7a00a-cf39-471c-9bf8-7e5629771854,Swipe,Refund,473,Matched,Required,Settled,True
Cassandra Thompson,501832049339,VISA 16 digit,02/27,581.72,SDG,03/17/2024 19:45,Wilson LLC,1ac17892-0fae-484c-b2f6-93a70a65cece,a91f2154-f0b0-49c6-8aa4-de4f51361af1,Approved,3de0eef9-9c87-40ce-8265-8e627da0ff54,Swipe,Refund,713,Not Matched,Required,Pending Settlement,False
Jennifer Williams,4842330970914201,Maestro,12/30,388.18,PHP,03/17/2024 09:38,Burton Inc,308967b6-c0c5-4c88-aa91-e89339caa8c1,7e61ef31-d019-40ea-aeef-b256c9188d7c,Approved,b3f639d7-5709-44e5-aaa6-b17e7145deed,Swipe,Purchase,091,Matched,Not Required,Settled,False
John Grant,30198389955044,American Express,08/31,601.6,IDR,03/25/2024 10:06,Fuller Inc,25cb69e8-8e1c-47fd-94a6-a8614e6a7da5,ce9d99f9-29d5-448b-a78b-c10c9cbea821,Declined,e0cb4522-24c9-48eb-ac1b-2aadde8f3469,Chip,Refund,289,Not Matched,Not Required,Settled,False
Emily Camacho,30079027915006,American Express,07/24,835.13,NIS,03/12/2024 22:49,"Jenkins, Montgomery and Reed",af54e620-8d19-46ff-a3dc-fd4683449951,57bafa5a-63a7-44ec-ae9a-f0849f20c523,Approved,1f69a830-f8a0-4b10-9587-bdc0c5dfa75c,Chip,Refund,9054,Not Matched,Required,Settled,False
Jenna Scott,4939306273406933,VISA 19 digit,03/26,796.21,PAB,04/03/2024 09:35,"Mendez, Levy and Higgins",e14c1ace-6d31-4335-9dad-4a2d6e186232,2be22605-f380-4560-88cf-55659fe2cfdd,Approved,18ee233e-4a70-4611-bc04-2cdd2d0f4f69,Chip,Purchase,583,Matched,Required,Pending Settlement,False
Gary Martinez,3582139621325238,VISA 13 digit,05/30,431.35,SDG,03/18/2024 00:58,Leon-Miller,38060e1f-fc82-4f44-9d4d-6ae27786b4d8,e4139f58-9346-4273-9179-07c5799ad8d1,Declined,b83cfef8-6426-4038-963f-6b8ab60e7bc4,Chip,Refund,066,Not Matched,Not Required,Pending Settlement,True
John Avila,4986453166636416,VISA 16 digit,09/31,630.77,BDT,03/07/2024 21:39,"Howard, Palmer and Davis",263f6f0f-d847-4935-bcf5-608dfb7c7500,c350f033-e967-44a1-bf08-6ec8c2657d2b,Approved,05ca4f33-0c4a-48df-ab00-83653349d0df,Chip,Purchase,835,Matched,Required,Pending Settlement,True
Robin Hawkins,38366202743945,Maestro,11/26,332.93,NZD,03/30/2024 09:32,"Williams, Munoz and Higgins",f6ba6b63-7c05-46fc-a279-38f1ae2db2cf,dac38cd6-e1c0-438e-9dc1-09c1a38d4d53,Declined,0a6ad287-c6be-4289-9dbf-861b1a1597a5,Swipe,Refund,738,Matched,Not Required,Settled,False
Stephanie Stuart,2232475271010613,Diners Club / Carte Blanche,10/27,613.34,IMP,03/13/2024 06:38,"Watts, Hartman and Rogers",3ef840b6-6ff5-47e9-b624-d0142e1ed2d5,09085ed0-62c3-43fb-a9ca-f614ceeb8d57,Declined,0e5a439a-6ff9-483f-ad74-4b5f47e228c3,Chip,Refund,044,Not Matched,Not Required,Pending Settlement,False
Victoria Olsen,2294868805379667,Discover,03/31,842.43,BMD,03/19/2024 15:55,Robinson-Rice,9a39737b-2bd7-420c-ac78-820413b6d7ed,e50b4886-fa63-4717-b228-dd3241aaeffe,Declined,fb46784a-c89d-492a-bb1f-9365cc85ad01,Chip,Refund,1990,Not Matched,Required,Settled,True
Elizabeth Mcneil,30370565981546,VISA 16 digit,11/32,532.77,ILS,03/19/2024 10:13,"Jones, Reed and Wilson",286a116f-622a-45b5-a2b3-7c0606be6a7b,6bdd2885-e43c-49b9-87e2-22a50c061200,Approved,675aefc7-d5e4-447c-9b01-f658b1c0c6ff,Chip,Refund,2330,Not Matched,Not Required,Pending Settlement,False
Bonnie Serrano DDS,4890657218811902216,JCB 16 digit,08/33,945.72,ALL,03/17/2024 18:18,Stewart PLC,f6771b8d-a691-4a34-890d-89a9acd1d0cf,5828d372-80aa-4a14-abf5-95f046a04fdd,Approved,49f2eb90-fa4a-4a07-bc1a-b015694d239c,Chip,Purchase,0023,Not Matched,Not Required,Settled,True
Sean Burton,3599253548132550,American Express,11/30,611.64,CVE,04/01/2024 08:05,"Nelson, Butler and Rice",a8a3ddf0-8985-4117-b9fc-0ded260f9d15,bbaa9054-685f-431b-bd3d-51e958adff1e,Approved,bc987e8f-826a-4e0a-8402-00e83057d307,Swipe,Refund,037,Matched,Required,Settled,False
Nicholas Powers,3548481857858018,Diners Club / Carte Blanche,07/24,386.99,MUR,03/09/2024 09:13,Collins LLC,8311c030-2842-418c-a7c4-4896d8a0aab3,815020ec-684a-4c26-aa8c-01eadf122cd1,Approved,6dcb7a50-4026-4828-a9c4-d93fcbd2e278,Swipe,Purchase,660,Not Matched,Not Required,Settled,True
Lisa Thomas,3546340139162148,American Express,04/29,970.18,BRL,03/31/2024 17:50,Douglas-Gilbert,9ca9d094-f034-455a-b039-18c0016f4933,2ec2751f-4103-48a2-9038-254ff3f06fc5,Approved,c0b0da20-f4e7-46e0-9d5c-9ab5e65bdea2,Chip,Refund,199,Matched,Required,Pending Settlement,False
Bryce Romero,676301691009,VISA 16 digit,10/32,574.59,ZAR,03/09/2024 14:05,Jackson LLC,e36e7caa-1253-4029-8418-34a3211054ed,f1c4524f-8f8f-41cd-bb8b-428b5eacfcb7,Approved,66ef2e5f-47dc-4987-aa26-716ec693669f,Chip,Refund,935,Matched,Required,Settled,True
Rachel Valentine,4409656985108065,Discover,01/29,962.86,FJD,03/11/2024 04:39,"Hodge, Vazquez and Payne",f102f8ea-2549-40f2-b99a-3315ca758db2,651a545b-eea1-42db-9a96-f9be64020e63,Declined,1d6d9b43-5858-4ca7-af1d-b8478164a077,Swipe,Purchase,494,Not Matched,Required,Pending Settlement,False
Amy Simpson,30333204332463,Discover,05/31,799.1,XOF,03/21/2024 14:11,"Aguilar, Bass and Singleton",c642fe1c-4bcb-436a-bf74-c2ab86a260b1,6944698c-26a6-41c0-9fd6-7656d59fb582,Declined,938b9bbe-1014-4278-a102-645fbbaccce9,Swipe,Purchase,589,Matched,Required,Pending Settlement,False
Kevin Cook,6518980146973479,JCB 15 digit,05/28,379.72,JEP,03/13/2024 22:01,Williams-Roach,5571cd00-aaf6-47b1-b971-9c6879f824b2,2832352b-bdd7-4b4b-9b56-f8db88ce8cc6,Approved,9ee3bc55-6ec8-4855-a908-16a7c835570d,Swipe,Refund,503,Not Matched,Not Required,Pending Settlement,True
Joshua Li,3541445075340486,American Express,06/26,842.63,KPW,03/08/2024 17:49,"Davis, Wiley and Taylor",ce5de7f0-d591-4ff7-8556-34e42a2869df,787e6fbd-d36f-4092-8be6-9c02f20a858d,Declined,71d54329-43e5-4ade-b4c5-e45bdfb3b767,Swipe,Refund,818,Not Matched,Not Required,Pending Settlement,False
Danielle Fox,6011634648481711,Diners Club / Carte Blanche,03/31,717.08,MRO,03/22/2024 19:55,"Cooley, Marquez and Hoover",6d429a83-d134-4e1f-b77f-cf7d0405950f,2a7c2960-eaa8-4932-be88-65d51e78048a,Approved,ea9968fc-b30a-4c64-a8b3-560b06e553e7,Chip,Refund,677,Matched,Required,Settled,False
Mary Wright,4095349786605968916,JCB 16 digit,07/28,918.7,CZK,03/16/2024 08:06,"Livingston, Adams and Hernandez",9982f2ee-95ac-4345-b23e-fc068a5d9f46,fe35b363-0506-4c60-b96f-fcabdcff20fd,Declined,35821619-8a89-4b65-83f8-3fa3fc0c2f4d,Swipe,Refund,724,Not Matched,Required,Settled,False
Madison Franklin,343464315733216,Maestro,08/26,835.65,BDT,03/29/2024 08:02,Williams-Santiago,8babe500-aa22-47c8-ac9f-0d758370884a,06f12ba9-3650-4bac-94c7-6b4fed84a6ea,Declined,f1f6fe09-a7d3-4a03-abd7-2b7b71701532,Swipe,Purchase,629,Matched,Not Required,Settled,True
Alison Oneill,4456921349831879546,VISA 16 digit,01/28,772.54,LYD,03/15/2024 21:54,"Turner, Hull and Scott",223187b5-8346-4a35-aa1d-2c71aaa9a976,b77824c7-2697-49d3-bb74-ee2f5b8a37a6,Declined,1c7d6d0c-6c22-43e5-b96e-9267795add4e,Swipe,Purchase,809,Not Matched,Required,Settled,False
Jodi Ramirez MD,4121847164818558612,Mastercard,03/34,660.7,SVC,03/12/2024 15:41,Flores-Williams,d2127f25-611a-4835-9c5a-a0a74c49c8c7,200a9a23-2f33-454d-9002-9b28189d0adf,Approved,59bc1380-5dbd-4bac-b8c8-560fffedbe4f,Swipe,Refund,844,Not Matched,Required,Pending Settlement,True
Ruben Cain,30135911908109,JCB 15 digit,09/28,495.39,SYP,03/21/2024 18:49,"Perez, Howell and Gibson",583f55b5-006a-4d6f-ab4f-63dcf2a16646,cbbb31a3-1bc6-436b-a807-5d3d181bc978,Declined,2f0abaa9-ec2a-4565-8f5b-84cadfc32199,Swipe,Refund,886,Matched,Not Required,Pending Settlement,True
Laura Smith,180030138363220,JCB 16 digit,11/24,829.61,VND,03/06/2024 16:40,Meyer Inc,9f6b7193-b4f9-4d85-b5b0-f792b0caf88e,1a790502-1289-4ebb-9dc6-07864a684f51,Declined,83cc3f1d-9138-43e6-a64c-29b5937feb0c,Swipe,Purchase,890,Matched,Not Required,Settled,False
Tammy Copeland,4453235659734,JCB 15 digit,10/28,751.98,RWF,04/04/2024 07:00,Johnson-Garrison,a518456f-3b27-49ce-8161-4827084dee99,89a42aa6-0f28-4364-92d4-97eec403d81b,Approved,e3b91161-3133-4b84-bf08-cac3ea22a5a7,Swipe,Refund,655,Not Matched,Required,Settled,False
Jordan Rodriguez,374712983698968,VISA 19 digit,01/34,243.03,LSL,03/21/2024 17:24,"Sparks, Henderson and Riley",95f2ee6e-0476-4837-9b19-165081903f44,3aa37894-19cd-4709-a1fd-aa72cc5247bd,Declined,208917bb-8930-42b1-92f5-20104abf0bad,Chip,Purchase,028,Matched,Required,Settled,False
Michael Webster,4847162672851,Maestro,11/33,349.13,DZD,03/18/2024 08:04,Mcpherson PLC,dfa607c3-6374-4ded-bd4e-a7c6962a6297,a942d177-9dce-4f74-9639-35a6a68de0b5,Declined,f92ea754-5421-49e1-adae-bf7fdc6a4d6e,Swipe,Refund,446,Matched,Required,Pending Settlement,True
Justin Wiley,502020911868,JCB 15 digit,03/31,72.78,TVD,03/28/2024 13:51,Allen-Farrell,4d7ca9c8-2dc1-450b-a144-ba351d3e98f3,dbf0573c-fa29-42b8-b786-c148b2f08147,Approved,04fd3c96-369a-47f1-af7a-6b352c35de20,Swipe,Purchase,920,Not Matched,Not Required,Pending Settlement,False
Christina Rodriguez,213109670540352,VISA 19 digit,01/28,329.03,ZMW,03/28/2024 07:20,Lawrence-Frazier,98fd5c65-7bcd-4347-8b59-75243a0e0bc8,c19d44bb-6e36-4732-aaa9-534ad0ace4fa,Declined,4eeabf9e-79e2-430b-b39c-ae7ab040c572,Chip,Refund,621,Matched,Required,Settled,False
Gina Sellers,30429975089892,VISA 13 digit,06/26,664.03,MYR,03/06/2024 12:58,"Henderson, Hale and Allen",02461952-d438-4edf-b3c0-19852b137f37,9cafac53-90ba-40d0-9e2b-1fa53114c9c6,Approved,8fac2112-e286-413d-8daa-98f05bbd8313,Chip,Purchase,243,Matched,Required,Settled,False
Karen Melton,4485834472451892386,Mastercard,09/29,480.82,NAD,03/13/2024 01:50,Tyler Ltd,f72f2308-0279-4119-9356-d2fda9276545,8bdd0837-7b96-4b47-b14b-f77225a82576,Approved,479258be-799f-4e36-9d55-6a4885848152,Chip,Refund,0865,Not Matched,Not Required,Settled,False
Joshua Beasley,4043346560688234,VISA 16 digit,11/27,642.03,KWD,03/10/2024 06:02,Gross-Miller,937cc148-9d18-4121-ae27-6ba2b70b5f7a,1d1379b5-a657-416e-8ec5-84316550845a,Approved,5bc4c37d-925b-4484-be6c-7935a43e0846,Chip,Purchase,277,Not Matched,Not Required,Pending Settlement,True
Toni Obrien,571919622514,VISA 16 digit,03/25,509.67,SBD,03/24/2024 11:58,"Orozco, Hatfield and Chung",e9bc6fc8-d202-4c89-9223-b3c6bcf9cac5,5c99391a-d221-46f0-94bf-6895ea20e92a,Approved,8e909584-561c-4eb8-bef9-45dc1ba5292b,Swipe,Purchase,347,Matched,Required,Settled,True
Kenneth Arnold,4383328187057958924,American Express,04/27,105.02,JMD,03/07/2024 19:02,"Simpson, Mann and Gilbert",6341b50a-9614-40f8-a577-58696d6f48ba,2afdfec7-5405-480a-b01b-cf14fdde0ffa,Approved,edd3621f-79f9-42f7-84ab-8d2c44f0c62c,Swipe,Refund,754,Matched,Required,Settled,True
Thomas Jones,180029117044702,JCB 16 digit,08/33,681.2,UGX,03/11/2024 15:25,"Lawrence, Hartman and Williamson",21f0b0c0-fba3-4633-a83f-d119c6c15728,bcf7893e-ad5d-45dc-85b9-398a9e23d7d6,Approved,e97ad84f-26b6-4dee-a983-dfbf7d800b88,Chip,Purchase,8256,Not Matched,Not Required,Settled,False
Kelly Ryan,4156258174603249,VISA 13 digit,06/25,649.59,GBP,04/02/2024 14:45,Wheeler-Summers,952491c9-e69e-422a-9da3-433019bd7166,c699a152-1bab-408d-9e48-d2e9d6474335,Approved,36a04b55-ab45-4584-b0b3-277fb5b53346,Swipe,Refund,155,Matched,Required,Settled,True
Ann Schneider,3530563816390173,Maestro,07/25,601.8,MXN,03/20/2024 02:05,"Hines, Ballard and Moore",f1544c31-678c-4b16-8981-230fdeaa5ff7,f5ded596-7109-4a2f-ba16-054b59090df5,Declined,45e0ff88-8418-4126-bf41-61e32ea4e638,Chip,Refund,132,Matched,Required,Pending Settlement,False
Keith Davis,341391027173237,VISA 16 digit,12/33,760.72,KHR,03/20/2024 06:09,Barton-Ferguson,3b1d3c76-b675-4a09-b145-f89647e663e6,ce8cbc90-ebf3-4763-bde5-34102c9eeae3,Declined,4349da50-5a98-45d8-bc04-939e096e742a,Chip,Refund,099,Not Matched,Required,Pending Settlement,False
Denise Le,2254167723113128,Discover,11/25,582.44,ARS,03/19/2024 21:39,"Lee, Smith and Hull",c370c0c9-b416-4d48-8d0d-0f7105d88d25,b28434a2-cf22-4793-91b3-7e1d24bd7b4d,Approved,1cc2e1ad-7790-486f-ae3f-ce6cb9c8e919,Chip,Purchase,028,Matched,Required,Pending Settlement,True
Tammy Powell,371468542435797,Discover,05/29,465.46,LBP,03/27/2024 15:58,"Reyes, Collins and Daugherty",9c6754cf-492d-4dd5-8ed2-1a9e21392969,c31e8799-d6aa-4bb2-b0e6-deda29654d4d,Approved,3736d6a3-9dda-4667-9f66-00a1647691bb,Swipe,Purchase,747,Matched,Required,Settled,False
Tiffany Shaffer,3544108871439913,JCB 16 digit,07/25,825.3,MDL,03/27/2024 17:32,Brown Ltd,c044ff7c-bfb1-41cb-b37e-66e68a6f266a,56e006d0-c2c3-4e87-862e-090e885e19e4,Declined,0f8b8378-c851-4129-a6f3-a08cdd90cb8d,Swipe,Purchase,247,Not Matched,Required,Pending Settlement,True
Michelle Ortega,30061435969809,JCB 15 digit,11/31,678.1,WST,03/29/2024 16:05,Moon-Miranda,ce15e616-47e3-48f9-97d5-daeb784870b6,11f1b4c1-95cb-4360-8114-6edea70f38bd,Declined,71839bca-e8fb-4abc-84e8-ab135119236f,Chip,Purchase,8850,Not Matched,Not Required,Pending Settlement,False
Kelly Chang,4040404839252,JCB 16 digit,02/31,228.76,KZT,03/09/2024 01:56,"Massey, Reid and Delacruz",08a09206-3b07-45c1-bebd-1d5d83ea64e0,28c85cf2-1512-4272-a031-8f65515cbf15,Approved,5e16781d-13c7-484c-aabe-fbf67bd31d5f,Chip,Refund,5062,Matched,Required,Settled,False
Henry Jones,3576898083264791,Diners Club / Carte Blanche,01/30,51.78,BZD,03/19/2024 16:40,Mills-Garner,1a28aac5-6252-4edc-a865-d2b512736f77,c5ae12ba-17c9-4aec-bc39-f17311732957,Approved,64fdf0d8-bc73-45a4-a276-86ba16f1a57a,Chip,Refund,077,Matched,Not Required,Settled,True
Derek Floyd,2275009561643870,VISA 13 digit,02/32,574.15,ZMW,03/26/2024 09:42,Warner-Henderson,f1d83a83-5721-4c02-a908-9a4a3bb0a96b,414d867b-a61a-4c76-bccc-c014fa3a0806,Declined,22b39549-8060-43f8-8454-19cc0d8590c9,Swipe,Purchase,311,Not Matched,Not Required,Settled,False
William Harris,30434551314227,VISA 13 digit,11/27,546.27,CUP,03/17/2024 22:01,Serrano-Cooper,ef9a57e0-4d5d-4589-b5df-78d907bc74f4,36f16df8-f5f2-4bd7-a80d-7d3b9d686d69,Approved,aef39a82-30cb-4dda-b117-9de3be10dc40,Chip,Purchase,1926,Matched,Required,Pending Settlement,True
